,start_time,end_time,wav_file,emotion,val,act,dom
1055,70.38,72.7264,Ses01F_impro04_M012,neu,3.0,3.0,2.5
1056,73.7473,77.15,Ses01F_impro04_M013,neu,3.0,2.0,3.0
1057,80.1435,87.81,Ses01F_impro04_M014,neu,3.5,3.5,3.5
1058,92.37,99.27,Ses01F_impro04_M015,neu,2.5,3.5,3.0
1059,100.485,103.47,Ses01F_impro04_M016,neu,3.0,2.5,2.5
1060,104.97,107.78,Ses01F_impro04_M017,neu,3.0,3.5,3.0
1061,111.66,117.725,Ses01F_impro04_M018,neu,3.0,3.5,3.0
1062,118.46,119.77,Ses01F_impro04_M019,neu,3.0,2.5,2.5
1063,121.5,123.42,Ses01F_impro04_M020,neu,3.0,2.5,2.5
1064,129.43,139.16,Ses01F_impro04_M021,neu,3.5,3.5,3.0
1065,139.5219,141.8225,Ses01F_impro04_M022,neu,3.0,2.5,2.5
1066,144.9125,149.51,Ses01F_impro04_M023,neu,2.5,2.5,2.0
1067,151.84,154.03,Ses01F_impro04_M024,neu,3.0,2.5,3.0
1068,154.6,157.8,Ses01F_impro04_M025,neu,3.0,3.5,3.5
1069,158.95,161.35,Ses01F_impro04_M026,neu,3.5,3.0,3.0
1070,162.12,164.7825,Ses01F_impro04_M027,neu,3.5,3.5,3.5
1071,165.47,166.71,Ses01F_impro04_M028,neu,3.0,2.5,2.0
1072,167.05,171.43,Ses01F_impro04_M029,fru,2.5,3.5,3.5
1073,171.75,175.26,Ses01F_impro04_M030,fru,2.5,2.5,3.0
1074,178.0033,180.865,Ses01F_impro04_M031,neu,3.0,2.5,2.5
1075,182.82,185.54,Ses01F_impro04_M032,neu,2.5,2.0,1.5
1076,186.12,187.4625,Ses01F_impro04_M033,xxx,2.5,3.5,2.0
1077,188.01,190.71,Ses01F_impro04_M034,fru,2.5,2.0,2.0
1078,191.28,195.13,Ses01F_impro04_M035,fru,2.0,3.5,3.0
1079,200.215,202.0825,Ses01F_impro04_M036,xxx,2.5,3.0,3.5
1080,21.0588,23.3952,Ses01M_script02_2_F000,neu,4.0,2.0,2.5
1081,27.58,29.9072,Ses01M_script02_2_F001,xxx,3.0,3.0,3.0
1082,31.34,34.32,Ses01M_script02_2_F002,fru,2.5,3.0,2.5
1083,40.72,43.2,Ses01M_script02_2_F003,fru,2.0,3.5,3.0
1084,43.23,48.3982,Ses01M_script02_2_F004,xxx,2.5,3.5,3.0
1085,51.57,53.81,Ses01M_script02_2_F005,fru,2.5,2.5,2.5
1086,53.86,60.2968,Ses01M_script02_2_F006,fru,2.5,3.0,2.5
1087,60.36,65.64,Ses01M_script02_2_F007,fru,2.5,3.0,2.5
1088,65.69,68.7785,Ses01M_script02_2_F008,fru,2.5,2.5,2.5
1089,73.04,76.81,Ses01M_script02_2_F009,fru,2.5,3.5,3.0
1090,84.355,91.7025,Ses01M_script02_2_F010,ang,1.5,4.5,4.0
1091,93.13,98.07,Ses01M_script02_2_F011,ang,1.5,3.5,3.0
1092,104.1425,109.02,Ses01M_script02_2_F012,fru,2.0,3.5,3.5
1093,109.27,113.8,Ses01M_script02_2_F013,ang,1.5,4.5,3.5
1094,116.13,119.38,Ses01M_script02_2_F014,ang,2.0,4.0,3.5
1095,121.2775,125.9375,Ses01M_script02_2_F015,ang,2.0,4.5,3.5
1096,126.0225,137.51,Ses01M_script02_2_F016,ang,1.5,4.0,4.0
1097,141.9575,145.1545,Ses01M_script02_2_F017,fru,2.0,4.0,3.5
1098,146.84,157.24,Ses01M_script02_2_F018,xxx,1.5,4.0,2.5
1099,189.07,197.91,Ses01M_script02_2_F019,neu,2.0,2.0,2.0
1100,198.025,208.16,Ses01M_script02_2_F020,xxx,2.5,2.0,2.0
1101,208.73,221.17,Ses01M_script02_2_F021,xxx,2.5,2.0,2.0
1102,222.6559,232.4642,Ses01M_script02_2_F022,sad,3.0,2.5,2.5
1103,235.34,241.2075,Ses01M_script02_2_F023,xxx,3.5,2.0,2.0
1104,258.56,265.2255,Ses01M_script02_2_F024,sad,2.5,1.5,2.0
1105,273.3052,275.4759,Ses01M_script02_2_F025,sad,2.5,2.0,2.0
1106,276.66,278.5712,Ses01M_script02_2_F026,sad,2.5,1.5,2.0
1107,281.5975,283.44,Ses01M_script02_2_F027,xxx,2.5,2.0,2.0
1108,298.46,300.34,Ses01M_script02_2_F028,fru,2.0,3.0,2.5
1109,301.03,302.5,Ses01M_script02_2_F029,fru,2.0,3.5,2.5
1110,307.74,311.3225,Ses01M_script02_2_F030,ang,2.0,3.5,3.0
1111,359.5296,364.6775,Ses01M_script02_2_F031,ang,2.0,3.5,3.0
1112,365.545,372.6025,Ses01M_script02_2_F032,ang,2.0,3.5,2.5
1113,373.8803,378.52,Ses01M_script02_2_F033,sad,2.0,3.5,2.0
1114,382.45,394.05,Ses01M_script02_2_F034,sad,2.0,2.0,2.0
1115,397.6774,403.38,Ses01M_script02_2_F035,sad,2.0,2.5,1.5
1116,403.7875,412.08,Ses01M_script02_2_F036,sad,2.0,2.5,2.0
1117,417.355,419.355,Ses01M_script02_2_F037,sad,2.0,1.5,1.5
1118,427.3434,435.48,Ses01M_script02_2_F038,sur,3.0,3.5,2.5
1119,437.5175,442.3,Ses01M_script02_2_F039,sur,2.5,3.5,3.5
1120,443.101,453.72,Ses01M_script02_2_F040,sad,2.5,2.5,2.0
1121,465.88,472.4052,Ses01M_script02_2_F041,xxx,2.5,1.5,2.0
1122,483.0575,490.66,Ses01M_script02_2_F042,xxx,4.0,2.0,2.0
1123,493.9915,498.425,Ses01M_script02_2_F043,xxx,4.0,3.5,2.5
1124,498.9575,503.29,Ses01M_script02_2_F044,hap,4.0,2.5,2.5
1125,513.809,521.44,Ses01M_script02_2_F045,hap,4.0,2.0,2.0
1126,523.71,526.5919,Ses01M_script02_2_F046,sad,3.5,2.0,2.0
1127,535.9982,539.3749,Ses01M_script02_2_F047,neu,4.0,2.5,2.5
1128,1.85,6.5924,Ses01M_script02_2_M000,xxx,3.0,3.5,2.5
1129,6.89,15.1948,Ses01M_script02_2_M001,exc,4.0,4.0,2.5
1130,15.9987,21.26,Ses01M_script02_2_M002,exc,4.0,3.5,2.5
1131,23.48,27.71,Ses01M_script02_2_M003,exc,4.5,3.0,2.0
1132,29.465,31.7161,Ses01M_script02_2_M004,xxx,4.0,2.5,2.0
1133,35.15,41.26,Ses01M_script02_2_M005,xxx,3.0,3.0,3.0
1134,48.961,52.06,Ses01M_script02_2_M006,fru,2.5,3.0,2.5
1135,70.2257,73.36,Ses01M_script02_2_M007,xxx,2.5,2.5,2.0
1136,79.84,84.93,Ses01M_script02_2_M008,neu,2.5,2.5,1.5
1137,90.985,93.79,Ses01M_script02_2_M009,xxx,2.5,3.5,2.5
1138,97.97,104.61,Ses01M_script02_2_M010,fru,2.0,3.5,3.0
1139,104.61,107.08,Ses01M_script02_2_M011,xxx,2.0,3.5,2.5
1140,108.3575,109.8025,Ses01M_script02_2_M012,fru,2.0,3.5,3.0
1141,114.1,116.52,Ses01M_script02_2_M013,neu,2.5,2.0,2.0
1142,118.7775,123.125,Ses01M_script02_2_M014,fru,2.5,3.0,3.0
1143,137.4365,140.3043,Ses01M_script02_2_M015,fru,2.5,1.0,2.0
1144,140.3043,143.4071,Ses01M_script02_2_M016,fru,2.5,2.5,2.0
1145,144.5525,147.0975,Ses01M_script02_2_M017,fru,2.0,2.5,2.5
1146,158.02,166.1675,Ses01M_script02_2_M018,fru,2.5,2.0,2.5
1147,166.36,174.7925,Ses01M_script02_2_M019,neu,3.0,2.5,2.5
1148,174.885,184.7175,Ses01M_script02_2_M020,neu,2.5,2.5,2.5
1149,184.83,189.5425,Ses01M_script02_2_M021,neu,2.5,2.5,2.5
1150,232.3838,235.85,Ses01M_script02_2_M022,neu,3.5,3.0,2.5
1151,241.59,255.455,Ses01M_script02_2_M023,neu,3.0,2.0,2.5
1152,255.51,259.0275,Ses01M_script02_2_M024,xxx,3.0,2.5,2.5
1153,265.38,269.6874,Ses01M_script02_2_M025,neu,3.0,2.0,1.5
1154,270.612,273.1525,Ses01M_script02_2_M026,xxx,3.5,2.0,1.5
1155,274.91,277.72,Ses01M_script02_2_M027,neu,3.0,2.5,2.0
1156,279.5359,282.4301,Ses01M_script02_2_M028,neu,3.0,2.0,1.5
1157,283.5959,288.0578,Ses01M_script02_2_M029,neu,2.5,2.0,2.0
1158,289.3844,293.8865,Ses01M_script02_2_M030,neu,2.5,2.0,1.5
1159,294.0375,299.4,Ses01M_script02_2_M031,fru,2.0,2.5,2.0
1160,299.95,301.69,Ses01M_script02_2_M032,fru,2.5,3.0,2.0
1161,301.98,308.74,Ses01M_script02_2_M033,ang,1.5,4.0,3.5
1162,310.3372,312.7253,Ses01M_script02_2_M034,fru,2.0,4.5,3.5
1163,312.7253,327.0096,Ses01M_script02_2_M035,ang,1.5,4.0,3.5
1164,327.35,337.2525,Ses01M_script02_2_M036,xxx,1.5,3.0,2.5
1165,337.3025,352.1575,Ses01M_script02_2_M037,sad,1.5,3.5,2.5
1166,352.7475,359.8914,Ses01M_script02_2_M038,sad,1.5,3.0,3.0
1167,364.565,365.95,Ses01M_script02_2_M039,neu,2.0,2.0,2.0
1168,372.415,374.07,Ses01M_script02_2_M040,neu,2.0,1.5,1.0
1169,378.503,381.51,Ses01M_script02_2_M041,sad,2.5,2.0,2.0
1170,394.55,397.9186,Ses01M_script02_2_M042,sad,2.0,1.5,2.5
1171,413.9173,418.25,Ses01M_script02_2_M043,sad,1.5,1.5,2.0
1172,419.26,425.97,Ses01M_script02_2_M044,sad,1.5,1.5,1.5
1173,435.7448,437.625,Ses01M_script02_2_M045,sad,1.5,1.5,1.5
1174,454.7986,463.23,Ses01M_script02_2_M046,xxx,2.5,2.0,2.5
1175,472.2846,478.62,Ses01M_script02_2_M047,xxx,3.5,2.5,2.5
1176,479.882,484.1975,Ses01M_script02_2_M048,xxx,4.0,2.5,2.0
1177,490.98,494.4875,Ses01M_script02_2_M049,hap,4.0,2.5,2.5
1178,497.8775,500.04,Ses01M_script02_2_M050,neu,3.0,2.5,1.5
1179,509.1461,513.84,Ses01M_script02_2_M051,neu,4.5,4.5,1.0
1180,525.275,528.0391,Ses01M_script02_2_M052,hap,5.0,4.0,1.5
1181,528.9636,535.2345,Ses01M_script02_2_M053,hap,5.0,4.5,1.5
1182,539.5758,542.2691,Ses01M_script02_2_M054,neu,5.0,5.0,1.5
1183,15.14,17.21,Ses01F_script02_1_F000,neu,2.5,2.0,2.0
1184,25.91,27.4125,Ses01F_script02_1_F001,fru,2.5,2.0,2.5
1185,38.99,40.05,Ses01F_script02_1_F002,xxx,2.0,2.0,2.5
1186,45.06,47.03,Ses01F_script02_1_F003,sur,2.5,3.0,3.0
1187,49.22,51.4,Ses01F_script02_1_F004,neu,2.0,3.0,3.0
1188,51.87,54.23,Ses01F_script02_1_F005,xxx,2.0,3.5,3.0
1189,54.72,57.69,Ses01F_script02_1_F006,ang,2.0,3.5,3.0
1190,57.75,59.57,Ses01F_script02_1_F007,ang,2.0,3.5,2.5
1191,76.27,77.64,Ses01F_script02_1_F008,neu,2.5,1.5,3.0
1192,101.72,103.5025,Ses01F_script02_1_F009,hap,4.0,2.5,2.0
1193,110.77,112.69,Ses01F_script02_1_F010,sad,2.0,2.0,2.5
1194,113.79,115.98,Ses01F_script02_1_F011,xxx,2.0,2.0,2.5
1195,121.65,123.23,Ses01F_script02_1_F012,xxx,2.5,3.0,2.5
1196,124.05,126.04,Ses01F_script02_1_F013,xxx,2.5,3.5,3.0
1197,127.44,129.39,Ses01F_script02_1_F014,fru,2.5,2.5,2.5
1198,137.29,139.6146,Ses01F_script02_1_F015,neu,2.5,1.5,2.5
1199,140.5,143.07,Ses01F_script02_1_F016,xxx,2.0,1.5,2.0
1200,154.9,163.99,Ses01F_script02_1_F017,fru,2.0,3.5,3.5
1201,180.6769,189.45,Ses01F_script02_1_F018,xxx,2.5,2.0,3.0
1202,189.93,191.59,Ses01F_script02_1_F019,fru,2.0,2.0,3.0
1203,208.38,210.2,Ses01F_script02_1_F020,xxx,2.5,1.5,2.0
1204,210.64,211.92,Ses01F_script02_1_F021,fru,2.5,2.0,3.0
1205,224.58,237.005,Ses01F_script02_1_F022,xxx,2.5,3.0,3.0
1206,238.14,240.73,Ses01F_script02_1_F023,fru,2.5,2.5,3.5
1207,321.21,323.82,Ses01F_script02_1_F024,neu,2.5,1.5,2.5
1208,326.56,329.03,Ses01F_script02_1_F025,neu,2.5,1.5,2.0
1209,1.8151,9.035,Ses01F_script02_1_M000,xxx,4.5,3.5,2.5
1210,9.0925,15.62,Ses01F_script02_1_M001,xxx,4.0,3.0,2.5
1211,16.96,20.0,Ses01F_script02_1_M002,exc,3.5,4.5,2.5
1212,20.05,26.65,Ses01F_script02_1_M003,xxx,2.5,2.5,1.5
1213,27.13,35.7987,Ses01F_script02_1_M004,xxx,4.5,3.0,2.5
1214,35.899,39.48,Ses01F_script02_1_M005,xxx,3.0,4.0,2.5
1215,39.5,45.45,Ses01F_script02_1_M006,xxx,2.0,2.5,2.5
1216,46.42,49.95,Ses01F_script02_1_M007,neu,3.0,2.5,2.5
1217,50.85,52.4,Ses01F_script02_1_M008,neu,3.0,2.0,2.0
1218,53.76,55.48,Ses01F_script02_1_M009,neu,2.5,2.0,2.0
1219,57.29,58.42,Ses01F_script02_1_M010,neu,3.0,3.5,1.5
1220,58.88,65.6016,Ses01F_script02_1_M011,neu,2.5,2.0,2.0
1221,65.727,73.01,Ses01F_script02_1_M012,fru,3.5,3.0,2.5
1222,73.1527,77.14,Ses01F_script02_1_M013,neu,3.0,3.0,2.0
1223,77.19,87.6779,Ses01F_script02_1_M014,neu,3.5,3.0,2.0
1224,87.825,94.5265,Ses01F_script02_1_M015,neu,3.5,3.0,2.5
1225,94.64,100.4,Ses01F_script02_1_M016,exc,4.0,4.0,2.5
1226,104.25,111.23,Ses01F_script02_1_M017,xxx,4.0,2.5,2.0
1227,112.19,114.35,Ses01F_script02_1_M018,fru,3.5,3.0,2.5
1228,115.8753,121.9194,Ses01F_script02_1_M019,xxx,3.0,3.5,2.0
1229,122.7,124.59,Ses01F_script02_1_M020,neu,4.0,3.0,2.5
1230,125.75,127.96,Ses01F_script02_1_M021,neu,3.0,2.0,2.5
1231,128.8,137.74,Ses01F_script02_1_M022,fru,3.0,3.0,3.0
1232,139.11,141.04,Ses01F_script02_1_M023,neu,2.5,2.0,1.5
1233,142.78,155.64,Ses01F_script02_1_M024,neu,3.0,3.0,2.5
1234,163.19,176.2823,Ses01F_script02_1_M025,neu,3.0,3.0,2.5
1235,176.3975,181.55,Ses01F_script02_1_M026,neu,3.5,3.0,3.0
1236,188.88,190.47,Ses01F_script02_1_M027,fru,3.0,3.0,2.5
1237,191.13,201.97,Ses01F_script02_1_M028,xxx,3.5,3.0,2.5
1238,202.025,209.4025,Ses01F_script02_1_M029,neu,3.5,3.0,2.5
1239,209.63,211.115,Ses01F_script02_1_M030,sur,3.0,3.5,2.0
1240,211.55,218.56,Ses01F_script02_1_M031,neu,3.5,3.0,2.0
1241,218.6125,225.27,Ses01F_script02_1_M032,neu,3.0,2.5,2.0
1242,236.5,238.77,Ses01F_script02_1_M033,neu,3.5,2.5,3.0
1243,240.17,245.71,Ses01F_script02_1_M034,neu,3.0,2.5,3.0
1244,245.79,253.114,Ses01F_script02_1_M035,exc,3.0,4.0,2.5
1245,253.17,261.4425,Ses01F_script02_1_M036,hap,3.5,3.5,2.5
1246,261.5675,276.6283,Ses01F_script02_1_M037,xxx,4.0,3.5,2.5
1247,276.7775,291.4,Ses01F_script02_1_M038,exc,3.5,3.5,2.5
1248,291.47,298.1386,Ses01F_script02_1_M039,xxx,3.0,3.5,2.5
1249,298.2452,305.66,Ses01F_script02_1_M040,exc,3.0,3.5,2.5
1250,305.985,316.09,Ses01F_script02_1_M041,xxx,3.0,3.5,2.5
1251,316.1527,321.7375,Ses01F_script02_1_M042,xxx,4.0,3.0,2.5
1252,324.15,327.0891,Ses01F_script02_1_M043,hap,4.0,3.0,2.0
1253,328.24,331.9283,Ses01F_script02_1_M044,hap,4.0,2.0,1.5
1254,4.81,10.06,Ses01F_script03_2_F000,hap,4.0,3.0,4.0
1255,15.48,19.55,Ses01F_script03_2_F001,hap,3.5,3.5,4.0
1256,22.31,26.13,Ses01F_script03_2_F002,hap,4.0,3.5,4.0
1257,29.22,34.58,Ses01F_script03_2_F003,xxx,2.5,2.5,3.5
1258,37.5,43.15,Ses01F_script03_2_F004,neu,3.5,3.5,4.5
1259,46.75,48.7825,Ses01F_script03_2_F005,neu,3.5,2.0,3.5
1260,49.41,53.47,Ses01F_script03_2_F006,xxx,3.5,3.0,3.5
1261,54.7489,61.4654,Ses01F_script03_2_F007,xxx,3.5,3.0,4.0
1262,64.3325,67.5625,Ses01F_script03_2_F008,fru,2.0,2.5,3.5
1263,73.69,76.1625,Ses01F_script03_2_F009,xxx,2.5,3.0,3.5
1264,78.2197,81.82,Ses01F_script03_2_F010,xxx,2.0,2.5,3.5
1265,84.46,88.97,Ses01F_script03_2_F011,xxx,2.0,4.0,4.5
1266,93.85,96.93,Ses01F_script03_2_F012,xxx,2.0,3.0,4.0
1267,100.2315,102.31,Ses01F_script03_2_F013,ang,1.5,3.0,4.0
1268,103.27,105.45,Ses01F_script03_2_F014,ang,1.5,3.0,4.5
1269,114.8512,119.6,Ses01F_script03_2_F015,ang,2.5,3.0,4.0
1270,121.95,126.54,Ses01F_script03_2_F016,ang,4.0,3.0,4.5
1271,128.71,130.48,Ses01F_script03_2_F017,ang,2.0,2.5,3.5
1272,130.95,132.79,Ses01F_script03_2_F018,ang,1.5,2.5,4.0
1273,137.13,141.197,Ses01F_script03_2_F019,xxx,2.0,3.0,4.0
1274,143.64,146.38,Ses01F_script03_2_F020,xxx,1.5,2.5,4.5
1275,149.98,158.4966,Ses01F_script03_2_F021,ang,1.0,4.5,5.0
1276,160.75,163.38,Ses01F_script03_2_F022,ang,2.5,4.0,5.0
1277,165.69,167.93,Ses01F_script03_2_F023,ang,2.5,3.0,4.5
1278,175.11,179.46,Ses01F_script03_2_F024,ang,2.0,2.5,4.0
1279,182.03,184.91,Ses01F_script03_2_F025,ang,1.5,2.5,4.0
1280,193.03,198.88,Ses01F_script03_2_F026,ang,3.5,2.5,3.5
1281,201.33,203.3069,Ses01F_script03_2_F027,ang,2.0,2.5,3.5
1282,205.33,207.8,Ses01F_script03_2_F028,ang,1.5,3.5,4.5
1283,212.4025,215.4525,Ses01F_script03_2_F029,ang,2.5,3.5,4.0
1284,227.0225,228.41,Ses01F_script03_2_F030,neu,3.0,2.5,2.0
1285,229.4275,233.08,Ses01F_script03_2_F031,neu,2.5,3.0,3.5
1286,235.24,237.8068,Ses01F_script03_2_F032,neu,3.5,3.0,3.5
1287,241.2519,244.1269,Ses01F_script03_2_F033,xxx,3.0,2.0,3.5
1288,246.5557,251.6118,Ses01F_script03_2_F034,ang,2.5,2.0,4.0
1289,256.48,260.4175,Ses01F_script03_2_F035,ang,2.0,3.5,3.5
1290,262.89,271.72,Ses01F_script03_2_F036,ang,1.0,4.0,5.0
1291,272.73,283.08,Ses01F_script03_2_F037,ang,1.0,4.5,5.0
1292,287.295,292.72,Ses01F_script03_2_F038,ang,1.5,2.0,4.5
1293,294.63,296.62,Ses01F_script03_2_F039,ang,4.0,3.5,3.5
1294,297.03,315.46,Ses01F_script03_2_F040,ang,1.0,5.0,5.0
1295,3.1785,6.24,Ses01F_script03_2_M000,xxx,3.5,3.5,3.0
1296,9.56,16.0125,Ses01F_script03_2_M001,neu,2.5,2.5,3.0
1297,18.66,23.04,Ses01F_script03_2_M002,neu,2.5,3.5,3.0
1298,25.71,29.87,Ses01F_script03_2_M003,xxx,2.0,3.0,3.5
1299,34.21,38.44,Ses01F_script03_2_M004,neu,2.0,4.0,4.0
1300,42.25,47.12,Ses01F_script03_2_M005,fru,2.0,3.5,3.5
1301,48.16,49.95,Ses01F_script03_2_M006,xxx,2.0,2.5,3.0
1302,52.67,55.2693,Ses01F_script03_2_M007,ang,2.5,2.5,3.0
1303,60.8262,64.8857,Ses01F_script03_2_M008,xxx,2.0,3.0,4.0
1304,67.06,74.01,Ses01F_script03_2_M009,fru,2.5,3.0,3.5
1305,75.96,78.65,Ses01F_script03_2_M010,neu,3.0,4.0,3.0
1306,81.38,84.9165,Ses01F_script03_2_M011,neu,2.5,4.0,3.0
1307,88.08,94.23,Ses01F_script03_2_M012,fru,2.0,4.0,4.0
1308,95.99,100.95,Ses01F_script03_2_M013,fru,1.5,3.5,4.0
1309,101.9,104.15,Ses01F_script03_2_M014,ang,2.0,3.5,4.0
1310,105.2596,108.2337,Ses01F_script03_2_M015,fru,2.0,3.5,3.5
1311,111.98,115.33,Ses01F_script03_2_M016,neu,3.0,2.5,2.5
1312,119.7,122.89,Ses01F_script03_2_M017,xxx,2.5,2.0,3.0
1313,126.1529,129.135,Ses01F_script03_2_M018,neu,3.0,4.0,3.5
1314,130.05,131.42,Ses01F_script03_2_M019,neu,3.0,2.5,3.5
1315,132.31,137.4,Ses01F_script03_2_M020,ang,2.0,4.0,4.5
1316,140.8379,144.03,Ses01F_script03_2_M021,ang,2.0,4.5,3.5
1317,145.67,152.95,Ses01F_script03_2_M022,ang,2.0,4.5,4.5
1318,157.82,161.54,Ses01F_script03_2_M023,ang,1.5,4.5,4.5
1319,162.77,175.52,Ses01F_script03_2_M024,ang,1.0,4.5,4.5
1320,178.77,183.26,Ses01F_script03_2_M025,ang,2.0,4.0,4.5
1321,184.35,193.4894,Ses01F_script03_2_M026,ang,2.0,4.5,4.5
1322,197.91,212.75,Ses01F_script03_2_M027,ang,3.0,4.5,4.5
1323,215.12,221.15,Ses01F_script03_2_M028,xxx,4.5,3.5,4.5
1324,224.5224,229.6,Ses01F_script03_2_M029,ang,2.5,3.0,3.5
1325,233.405,235.7308,Ses01F_script03_2_M030,ang,2.5,3.0,3.0
1326,237.24,241.4997,Ses01F_script03_2_M031,neu,2.5,2.5,3.5
1327,243.8542,246.8036,Ses01F_script03_2_M032,ang,3.0,2.5,3.5
1328,251.3391,257.01,Ses01F_script03_2_M033,ang,2.0,3.5,3.5
1329,260.4625,263.64,Ses01F_script03_2_M034,ang,1.5,3.0,4.5
1330,264.8475,267.19,Ses01F_script03_2_M035,ang,2.0,3.5,4.0
1331,269.3425,273.61,Ses01F_script03_2_M036,ang,4.0,3.5,3.5
1332,277.5875,286.56,Ses01F_script03_2_M037,ang,1.5,4.0,5.0
1333,293.2325,295.3,Ses01F_script03_2_M038,ang,2.0,2.5,3.5
1334,295.96,297.455,Ses01F_script03_2_M039,ang,2.0,3.0,3.5
1335,298.65,314.65,Ses01F_script03_2_M040,ang,1.0,4.5,5.0
1336,5.83,8.3081,Ses01F_script02_2_F000,neu,3.0,1.5,2.5
1337,9.58,11.4525,Ses01F_script02_2_F001,neu,2.5,2.0,3.0
1338,13.2797,17.05,Ses01F_script02_2_F002,xxx,2.5,2.5,2.5
1339,21.83,29.71,Ses01F_script02_2_F003,xxx,2.5,3.5,3.5
1340,31.21,43.4739,Ses01F_script02_2_F004,xxx,2.5,3.5,2.5
1341,45.42,49.0894,Ses01F_script02_2_F005,xxx,2.5,2.5,3.0
1342,55.67,61.96,Ses01F_script02_2_F006,ang,1.5,4.5,4.0
1343,63.15,68.86,Ses01F_script02_2_F007,fru,1.5,3.5,3.0
1344,75.66,81.6545,Ses01F_script02_2_F008,ang,1.5,3.0,3.5
1345,82.34,86.54,Ses01F_script02_2_F009,ang,2.0,4.0,4.0
1346,87.71,91.3205,Ses01F_script02_2_F010,ang,2.0,3.5,3.5
1347,94.5325,98.8125,Ses01F_script02_2_F011,xxx,2.0,4.0,3.0
1348,98.845,111.65,Ses01F_script02_2_F012,fru,1.5,4.0,3.5
1349,113.39,115.78,Ses01F_script02_2_F013,fru,1.5,1.5,2.5
1350,116.9814,124.0468,Ses01F_script02_2_F014,xxx,2.0,3.0,2.5
1351,124.0928,134.59,Ses01F_script02_2_F015,sad,1.5,2.5,2.5
1352,136.16,139.33,Ses01F_script02_2_F016,ang,1.5,4.5,4.0
1353,165.72,172.67,Ses01F_script02_2_F017,neu,2.5,2.0,2.0
1354,173.92,187.61,Ses01F_script02_2_F018,xxx,2.5,2.0,2.5
1355,187.8883,204.1594,Ses01F_script02_2_F019,hap,3.0,2.5,2.5
1356,206.42,209.26,Ses01F_script02_2_F020,xxx,3.5,2.5,2.0
1357,209.29,211.95,Ses01F_script02_2_F021,fru,3.5,2.5,2.0
1358,227.2196,233.5946,Ses01F_script02_2_F022,sad,2.0,1.5,2.5
1359,243.1455,245.4699,Ses01F_script02_2_F023,neu,2.0,1.5,2.5
1360,247.4089,249.0832,Ses01F_script02_2_F024,xxx,4.0,2.0,2.0
1361,250.14,253.9225,Ses01F_script02_2_F025,fru,4.0,2.0,2.5
1362,260.2214,262.0632,Ses01F_script02_2_F026,neu,4.0,1.5,3.0
1363,269.5575,271.5911,Ses01F_script02_2_F027,fru,2.5,2.0,2.5
1364,278.74,282.92,Ses01F_script02_2_F028,xxx,2.5,2.5,2.5
1365,291.9425,293.38,Ses01F_script02_2_F029,fru,2.0,3.0,2.5
1366,311.4518,317.13,Ses01F_script02_2_F030,fru,2.0,3.0,3.0
1367,319.4461,324.9325,Ses01F_script02_2_F031,xxx,2.5,3.0,2.5
1368,327.976,334.56,Ses01F_script02_2_F032,fru,2.5,3.0,2.5
1369,334.75,337.8491,Ses01F_script02_2_F033,fru,2.5,2.5,2.0
1370,339.34,343.81,Ses01F_script02_2_F034,sad,2.5,2.0,2.0
1371,352.66,366.2026,Ses01F_script02_2_F035,sad,2.0,2.5,2.0
1372,368.63,370.8,Ses01F_script02_2_F036,sad,2.5,2.5,1.5
1373,376.6511,384.03,Ses01F_script02_2_F037,sur,2.0,3.5,3.0
1374,385.3,388.75,Ses01F_script02_2_F038,sur,2.5,3.5,2.5
1375,389.7462,393.47,Ses01F_script02_2_F039,xxx,2.0,3.5,2.5
1376,394.9704,404.96,Ses01F_script02_2_F040,sad,2.0,1.5,2.0
1377,413.75,419.3655,Ses01F_script02_2_F041,neu,3.0,1.5,2.5
1378,428.83,435.06,Ses01F_script02_2_F042,hap,4.0,2.0,2.0
1379,438.98,442.815,Ses01F_script02_2_F043,hap,4.0,3.0,2.5
1380,444.2349,446.37,Ses01F_script02_2_F044,hap,4.0,2.5,2.0
1381,455.5669,460.16,Ses01F_script02_2_F045,hap,3.5,1.5,1.5
1382,463.6525,466.1765,Ses01F_script02_2_F046,sad,3.0,1.5,2.0
1383,473.6101,476.5559,Ses01F_script02_2_F047,neu,3.5,2.5,2.0
1384,3.17,6.2675,Ses01F_script02_2_M000,exc,4.5,3.5,2.5
1385,7.78,10.22,Ses01F_script02_2_M001,exc,4.5,2.5,2.0
1386,10.99,13.4131,Ses01F_script02_2_M002,neu,3.5,2.5,2.0
1387,16.41,22.26,Ses01F_script02_2_M003,xxx,3.5,2.5,3.0
1388,28.94,31.66,Ses01F_script02_2_M004,fru,2.5,3.5,3.0
1389,42.7835,45.9825,Ses01F_script02_2_M005,xxx,3.0,2.5,2.0
1390,49.2,56.09,Ses01F_script02_2_M006,neu,3.0,2.0,1.5
1391,61.28,63.57,Ses01F_script02_2_M007,fru,3.0,3.0,1.5
1392,68.34,77.88,Ses01F_script02_2_M008,fru,2.5,3.5,3.0
1393,81.15,82.7975,Ses01F_script02_2_M009,fru,2.5,3.5,3.0
1394,86.15,88.43,Ses01F_script02_2_M010,fru,2.5,2.5,3.0
1395,91.5046,94.8877,Ses01F_script02_2_M011,fru,3.0,3.0,2.5
1396,110.85,113.94,Ses01F_script02_2_M012,xxx,2.5,3.0,3.0
